"","school","sex","age","address","famsize","Pstatus","Medu","Fedu","Mjob","Fjob","reason","guardian","traveltime","studytime","failures","schoolsup","famsup","paid","activities","nursery","higher","internet","romantic","famrel","freetime","goout","Dalc","Walc","health","absences","G1","G2","G3","id","score","mark","calification","subject"
"667","GP","F",17,"U","GT3","T",4,4,"teacher","services","course","mother",1,2,0,"no","yes","yes","no","yes","yes","yes","yes",5,3,1,1,4,5,2,11,11,12,"158",11.3333333333333,"pass","D","Portuguese"
"668","GP","M",17,"R","GT3","T",1,1,"other","other","home","father",2,3,0,"no","no","no","no","no","yes","yes","yes",4,3,3,1,1,1,2,13,14,15,"343",14,"pass","B","Portuguese"
"669","GP","F",17,"U","GT3","T",3,3,"services","other","home","mother",2,3,0,"no","yes","no","no","yes","yes","yes","yes",4,2,2,2,3,5,10,11,11,11,"148",11,"pass","D","Portuguese"
"670","GP","F",17,"U","GT3","T",1,1,"at_home","other","course","mother",1,2,0,"yes","no","no","no","no","yes","no","yes",4,3,2,1,1,4,10,10,9,10,"122",9.66666666666667,"fail","F","Portuguese"
"671","GP","F",18,"U","GT3","T",2,1,"other","other","course","other",2,3,0,"no","yes","no","no","no","yes","yes","yes",4,4,4,1,1,3,10,12,10,11,"187",11,"pass","D","Portuguese"
"672","GP","M",16,"U","GT3","T",2,1,"other","other","course","mother",3,1,0,"no","no","no","no","yes","yes","yes","no",4,3,3,1,1,4,7,15,16,16,"304",15.6666666666667,"pass","B","Portuguese"
"673","GP","F",17,"U","GT3","T",1,1,"other","services","course","father",1,2,0,"no","yes","no","no","yes","yes","no","no",4,3,4,1,2,5,4,11,10,11,"127",10.6666666666667,"pass","D","Portuguese"
"674","GP","M",17,"U","GT3","T",2,3,"other","other","course","father",2,1,0,"no","no","no","no","yes","yes","yes","no",5,2,2,1,1,2,2,9,12,13,"362",11.3333333333333,"pass","D","Portuguese"
"675","GP","M",22,"U","GT3","T",3,1,"services","services","other","mother",1,1,3,"no","no","no","no","no","no","yes","yes",5,4,5,5,5,1,12,7,8,5,"434",6.66666666666667,"fail","F","Portuguese"
"676","GP","M",18,"R","LE3","T",3,3,"other","services","course","mother",1,2,0,"no","yes","no","no","yes","yes","yes","yes",4,3,3,1,3,5,8,10,9,10,"392",9.66666666666667,"fail","F","Portuguese"
"677","GP","M",16,"U","GT3","T",0,2,"other","other","other","mother",1,1,0,"no","no","no","no","no","yes","yes","no",4,3,2,2,4,5,0,11,12,11,"299",11.3333333333333,"pass","D","Portuguese"
"678","GP","M",18,"U","GT3","T",3,2,"services","other","course","mother",2,1,0,"no","no","no","no","yes","no","yes","no",4,4,5,2,4,5,8,7,8,7,"402",7.33333333333333,"fail","F","Portuguese"
"679","GP","M",16,"U","GT3","T",3,3,"at_home","other","reputation","other",3,2,1,"yes","yes","no","no","no","yes","yes","no",5,3,3,1,3,2,4,9,11,10,"314",10,"pass","D","Portuguese"
"680","GP","M",18,"U","GT3","T",2,1,"services","services","other","mother",1,1,2,"no","no","no","no","no","no","yes","no",3,2,5,2,5,5,4,7,8,6,"395",7,"fail","F","Portuguese"
"681","GP","M",16,"R","GT3","T",2,1,"other","other","course","mother",2,1,0,"no","no","no","yes","no","yes","no","no",3,3,2,1,3,3,2,14,13,12,"292",13,"pass","C","Portuguese"
"682","GP","M",17,"R","GT3","T",2,1,"other","other","course","mother",1,1,0,"no","no","no","no","no","yes","yes","no",4,4,2,2,4,5,0,12,12,13,"347",12.3333333333333,"pass","C","Portuguese"
"683","GP","M",17,"U","LE3","T",1,1,"health","other","course","mother",2,1,1,"no","yes","no","yes","yes","yes","yes","no",4,4,4,1,2,5,0,9,10,10,"378",9.66666666666667,"fail","F","Portuguese"
"684","GP","F",18,"U","LE3","A",2,1,"other","other","course","mother",1,2,0,"no","yes","no","no","no","yes","yes","yes",4,3,4,1,3,5,2,12,12,13,"211",12.3333333333333,"pass","C","Portuguese"
"685","GP","F",17,"U","LE3","T",4,2,"teacher","services","reputation","mother",1,4,0,"no","yes","no","yes","yes","yes","yes","no",4,2,3,1,1,4,2,14,15,17,"173",15.3333333333333,"pass","B","Portuguese"
"686","GP","F",19,"U","GT3","T",2,2,"services","services","home","mother",1,2,0,"no","yes","no","no","yes","yes","yes","no",4,3,3,1,1,5,0,10,10,11,"232",10.3333333333333,"pass","D","Portuguese"
"687","GP","M",18,"U","LE3","T",2,1,"services","other","course","mother",3,2,1,"no","no","no","yes","no","no","yes","no",4,4,5,4,4,5,4,11,10,11,"413",10.6666666666667,"pass","D","Portuguese"
"688","GP","F",17,"R","GT3","T",4,2,"other","other","course","mother",1,3,0,"no","yes","no","yes","yes","yes","yes","no",4,3,4,1,3,5,2,11,12,14,"108",12.3333333333333,"pass","C","Portuguese"
"689","GP","F",18,"U","LE3","T",1,1,"other","at_home","home","mother",1,3,0,"no","yes","no","no","no","yes","no","no",4,4,3,2,3,3,4,11,12,14,"215",12.3333333333333,"pass","C","Portuguese"
"690","GP","F",18,"R","GT3","T",2,2,"other","other","home","mother",1,2,0,"yes","no","no","no","yes","yes","no","no",3,2,3,1,1,5,4,11,11,13,"179",11.6666666666667,"pass","D","Portuguese"
"691","GP","M",19,"U","LE3","A",4,3,"services","at_home","reputation","mother",1,2,0,"no","yes","no","no","yes","yes","yes","no",4,3,1,1,1,1,4,11,13,14,"431",12.6666666666667,"pass","C","Portuguese"
"692","GP","M",18,"U","GT3","T",2,1,"other","other","home","mother",1,2,0,"no","no","no","yes","yes","yes","yes","no",5,2,4,1,2,4,2,16,16,16,"394",16,"pass","A","Portuguese"
"693","GP","M",17,"R","GT3","T",2,2,"other","services","other","mother",2,1,0,"no","no","no","no","no","no","no","no",5,2,2,1,1,4,0,9,10,10,"349",9.66666666666667,"fail","F","Portuguese"
"694","GP","F",17,"U","LE3","T",2,2,"services","services","course","father",1,4,0,"no","no","no","yes","yes","yes","yes","yes",3,4,1,1,1,2,2,10,11,12,"169",11,"pass","D","Portuguese"
"695","GP","F",20,"R","GT3","T",2,1,"other","other","course","other",2,2,0,"no","yes","yes","yes","yes","no","yes","yes",1,2,3,1,2,2,8,10,12,12,"243",11.3333333333333,"pass","D","Portuguese"
"696","GP","F",18,"U","GT3","T",4,3,"services","other","home","father",1,2,0,"no","yes","no","no","yes","yes","yes","yes",3,1,2,1,3,2,2,15,15,15,"208",15,"pass","B","Portuguese"
"697","GP","M",18,"U","GT3","T",4,3,"teacher","other","course","mother",1,2,0,"no","yes","no","no","no","yes","yes","no",4,3,2,1,1,3,2,10,10,11,"405",10.3333333333333,"pass","D","Portuguese"
"698","GP","M",18,"R","GT3","T",3,2,"other","other","course","mother",1,3,0,"no","no","no","yes","no","yes","no","no",5,3,2,1,1,3,2,10,11,12,"388",11,"pass","D","Portuguese"
"699","GP","F",17,"U","GT3","T",3,3,"other","other","home","mother",1,3,0,"no","no","no","yes","no","yes","no","no",3,2,3,1,1,4,2,15,12,13,"147",13.3333333333333,"pass","C","Portuguese"
"700","GP","F",18,"U","GT3","T",2,2,"at_home","services","home","mother",1,3,0,"no","yes","no","yes","yes","yes","yes","yes",4,3,3,1,1,3,0,11,12,13,"194",12,"pass","C","Portuguese"
"701","GP","M",17,"U","GT3","T",2,2,"other","other","home","father",2,1,0,"no","no","no","no","yes","no","yes","no",4,4,4,2,3,4,8,8,8,9,"361",8.33333333333333,"fail","F","Portuguese"
"702","GP","M",18,"R","LE3","A",3,4,"other","other","reputation","mother",2,2,0,"no","yes","no","yes","yes","yes","yes","no",4,2,5,3,4,1,6,15,16,16,"390",15.6666666666667,"pass","B","Portuguese"
"703","GP","M",17,"U","GT3","T",3,1,"services","other","other","mother",1,2,0,"no","no","no","yes","yes","yes","yes","yes",5,4,4,3,4,5,0,11,11,14,"363",12,"pass","C","Portuguese"
"704","GP","F",18,"R","GT3","T",4,4,"teacher","other","reputation","mother",2,2,0,"no","no","no","yes","yes","yes","yes","no",4,3,4,2,2,4,8,10,11,12,"181",11,"pass","D","Portuguese"
"705","GP","M",18,"U","GT3","T",4,2,"health","other","reputation","father",1,2,0,"no","yes","no","yes","yes","yes","yes","yes",5,4,5,1,3,5,4,10,12,14,"403",12,"pass","C","Portuguese"
"706","GP","F",18,"R","GT3","T",2,1,"other","other","reputation","mother",2,2,0,"no","yes","no","no","yes","no","yes","yes",4,3,5,1,2,3,12,8,9,10,"177",9,"fail","F","Portuguese"
"707","GP","F",19,"U","GT3","T",3,3,"other","services","home","other",1,2,0,"no","yes","no","yes","yes","yes","yes","no",4,3,5,3,3,5,16,11,12,12,"234",11.6666666666667,"pass","D","Portuguese"
"708","GP","F",18,"U","GT3","T",2,3,"other","services","reputation","father",1,4,0,"no","yes","no","yes","yes","yes","yes","yes",4,5,5,1,3,2,10,16,16,16,"197",16,"pass","A","Portuguese"
"709","GP","F",18,"U","LE3","T",1,1,"other","other","home","mother",2,2,0,"no","yes","no","no","no","yes","no","no",4,4,3,1,1,3,2,13,13,13,"216",13,"pass","C","Portuguese"
"710","GP","M",17,"R","GT3","T",1,2,"at_home","at_home","home","mother",1,2,0,"no","yes","no","yes","no","yes","no","yes",3,5,2,2,2,1,2,16,17,18,"344",17,"pass","A","Portuguese"
"711","GP","F",18,"U","GT3","T",2,1,"other","other","home","mother",1,2,0,"no","yes","no","no","yes","yes","yes","yes",4,2,5,1,2,1,8,14,14,15,"188",14.3333333333333,"pass","B","Portuguese"
"712","GP","F",17,"U","GT3","T",2,4,"at_home","health","reputation","mother",2,2,0,"no","yes","no","no","yes","yes","yes","yes",4,3,3,1,1,1,6,15,16,16,"138",15.6666666666667,"pass","B","Portuguese"
"713","GP","F",17,"U","LE3","T",2,2,"services","other","course","mother",2,2,0,"yes","yes","no","no","yes","yes","yes","yes",4,4,4,2,3,5,6,12,12,12,"168",12,"pass","C","Portuguese"
"714","GP","F",18,"R","GT3","A",3,2,"other","services","home","mother",2,2,0,"no","no","no","no","no","no","yes","yes",4,1,1,1,1,5,15,12,9,10,"175",10.3333333333333,"pass","D","Portuguese"
"715","GP","M",18,"U","GT3","T",4,4,"teacher","services","home","mother",2,1,0,"no","no","no","yes","yes","yes","yes","no",3,2,4,1,4,3,6,11,12,12,"408",11.6666666666667,"pass","D","Portuguese"
"716","GP","F",18,"U","GT3","T",4,4,"health","health","reputation","father",1,2,1,"yes","yes","no","yes","yes","yes","yes","yes",2,4,4,1,1,4,2,14,12,13,"209",13,"pass","C","Portuguese"
"717","GP","F",17,"U","GT3","T",2,2,"other","services","reputation","father",3,3,0,"no","yes","no","no","yes","yes","yes","yes",4,2,3,1,1,1,8,13,15,15,"134",14.3333333333333,"pass","B","Portuguese"
"718","GP","F",19,"R","GT3","T",3,2,"services","services","reputation","father",1,2,1,"yes","yes","no","no","yes","no","yes","no",3,3,3,4,3,3,0,9,8,10,"226",9,"fail","F","Portuguese"
"719","GP","M",18,"U","LE3","T",4,3,"teacher","services","course","mother",2,1,0,"no","no","no","yes","yes","yes","yes","no",4,2,3,1,2,1,0,10,10,10,"419",10,"pass","D","Portuguese"
"720","GP","M",18,"U","GT3","T",1,2,"at_home","other","home","other",2,1,0,"no","no","no","no","no","no","yes","no",3,4,4,2,4,4,10,10,10,11,"393",10.3333333333333,"pass","D","Portuguese"
"721","GP","M",17,"U","LE3","A",4,1,"services","other","home","mother",2,1,0,"no","no","no","yes","yes","yes","yes","yes",4,5,4,2,4,5,22,11,11,10,"376",10.6666666666667,"pass","D","Portuguese"
"722","GP","M",17,"U","LE3","A",3,2,"teacher","services","home","mother",1,1,0,"no","no","no","no","yes","yes","yes","no",4,4,4,3,4,3,18,13,13,13,"375",13,"pass","C","Portuguese"
"723","GP","F",18,"R","LE3","T",1,1,"at_home","other","reputation","mother",2,4,0,"no","yes","no","yes","yes","yes","no","no",5,2,2,1,1,3,2,17,17,18,"182",17.3333333333333,"pass","A","Portuguese"
"724","GP","F",18,"U","GT3","T",1,1,"other","other","home","mother",2,2,0,"yes","no","no","yes","yes","yes","yes","no",5,4,4,1,1,4,0,12,13,13,"185",12.6666666666667,"pass","C","Portuguese"
"725","GP","F",17,"U","GT3","T",2,2,"other","other","course","mother",1,2,0,"no","yes","no","no","no","yes","yes","no",5,4,5,1,2,5,12,12,12,14,"132",12.6666666666667,"pass","C","Portuguese"
"726","GP","F",18,"U","GT3","T",2,1,"other","other","reputation","mother",2,2,0,"no","no","no","yes","yes","yes","yes","yes",4,3,1,1,1,5,10,12,13,14,"189",13,"pass","C","Portuguese"
"727","GP","M",17,"U","GT3","T",1,1,"other","other","reputation","father",1,2,0,"no","no","no","no","no","yes","yes","no",4,3,3,1,2,4,0,12,12,12,"357",12,"pass","C","Portuguese"
"728","GP","F",18,"U","GT3","T",2,2,"at_home","at_home","other","mother",1,3,0,"no","yes","no","no","yes","yes","yes","no",4,3,3,1,2,2,0,18,18,18,"192",18,"pass","A","Portuguese"
"729","GP","F",17,"U","GT3","T",1,1,"services","teacher","reputation","mother",1,3,0,"no","yes","no","no","yes","yes","yes","no",4,3,3,1,1,3,0,13,13,14,"128",13.3333333333333,"pass","C","Portuguese"
"730","GP","M",18,"U","GT3","T",2,1,"services","services","reputation","mother",1,3,0,"no","no","no","yes","yes","yes","yes","no",4,2,4,1,3,2,0,14,15,15,"396",14.6666666666667,"pass","B","Portuguese"
"731","GP","M",18,"U","LE3","A",4,4,"teacher","teacher","reputation","mother",1,2,0,"no","yes","no","yes","yes","yes","yes","no",5,4,3,1,1,2,0,17,17,17,"410",17,"pass","A","Portuguese"
"732","GP","M",18,"U","GT3","T",4,2,"teacher","other","home","mother",1,2,0,"no","yes","no","yes","yes","yes","yes","yes",4,3,2,1,4,5,2,15,16,16,"404",15.6666666666667,"pass","B","Portuguese"
"733","GP","F",17,"U","GT3","T",4,3,"health","services","reputation","mother",1,3,0,"no","yes","no","no","yes","yes","yes","no",4,2,2,1,2,3,0,17,18,18,"153",17.6666666666667,"pass","A","Portuguese"
"734","GP","F",17,"R","LE3","T",3,1,"services","other","reputation","mother",2,4,0,"no","yes","no","no","yes","yes","no","no",3,1,2,1,1,3,0,18,19,19,"115",18.6666666666667,"pass","A","Portuguese"
"735","GP","M",18,"R","LE3","T",3,2,"services","other","reputation","mother",2,3,0,"no","yes","no","yes","yes","yes","yes","no",5,4,2,1,1,4,0,14,15,15,"391",14.6666666666667,"pass","B","Portuguese"
"736","GP","M",17,"U","GT3","T",3,3,"health","other","home","mother",1,1,0,"no","yes","no","no","yes","yes","yes","no",4,4,3,1,3,5,0,14,15,15,"366",14.6666666666667,"pass","B","Portuguese"
"737","GP","F",19,"U","GT3","T",4,4,"health","other","reputation","other",2,2,0,"no","yes","no","yes","yes","yes","yes","no",2,3,4,2,3,2,2,14,13,13,"235",13.3333333333333,"pass","C","Portuguese"
"738","GP","F",18,"U","LE3","T",4,3,"other","other","home","other",2,2,0,"no","yes","no","no","yes","yes","yes","yes",4,4,5,1,2,2,0,13,14,14,"223",13.6666666666667,"pass","C","Portuguese"
"739","GP","F",18,"U","GT3","T",4,3,"other","other","reputation","father",1,4,0,"no","yes","no","no","yes","yes","yes","no",4,3,3,1,1,3,0,16,17,17,"207",16.6666666666667,"pass","A","Portuguese"
"740","GP","M",18,"U","LE3","T",4,4,"teacher","teacher","home","mother",1,1,0,"no","yes","no","no","yes","yes","yes","yes",1,4,2,2,2,1,0,18,18,17,"421",17.6666666666667,"pass","A","Portuguese"
"741","GP","F",18,"U","LE3","A",4,4,"health","other","home","mother",1,2,0,"no","yes","yes","no","yes","yes","yes","yes",4,2,4,1,1,4,0,14,15,15,"214",14.6666666666667,"pass","B","Portuguese"
"742","GP","M",17,"U","LE3","T",4,4,"other","teacher","home","father",2,1,0,"no","no","no","no","yes","yes","yes","no",4,1,1,2,2,5,0,12,13,13,"383",12.6666666666667,"pass","C","Portuguese"
"743","GP","F",17,"R","GT3","T",4,4,"services","services","reputation","mother",2,3,0,"no","yes","no","yes","yes","yes","yes","no",5,3,4,1,1,5,0,7,7,8,"110",7.33333333333333,"fail","F","Portuguese"
"744","GP","F",17,"U","GT3","T",4,2,"other","other","reputation","mother",2,3,0,"no","yes","no","no","yes","yes","yes","no",4,3,3,1,1,3,0,16,16,16,"151",16,"pass","A","Portuguese"
"745","GP","F",17,"U","GT3","T",3,2,"health","health","reputation","father",1,4,0,"no","yes","no","yes","no","yes","yes","no",5,2,2,1,2,5,0,18,18,18,"142",18,"pass","A","Portuguese"
"746","GP","M",19,"R","LE3","T",2,1,"at_home","services","course","mother",2,3,1,"no","no","no","yes","yes","yes","yes","yes",4,3,1,1,1,5,0,9,10,11,"424",10,"pass","D","Portuguese"
"747","GP","M",20,"U","GT3","A",3,2,"services","other","course","other",1,1,2,"no","no","no","yes","yes","yes","no","no",5,5,3,1,1,5,0,14,15,15,"432",14.6666666666667,"pass","B","Portuguese"
"748","GP","M",19,"R","GT3","T",3,3,"other","services","reputation","father",1,2,0,"no","no","no","yes","yes","yes","no","yes",4,5,3,1,2,5,0,10,10,11,"423",10.3333333333333,"pass","D","Portuguese"
"749","GP","F",18,"U","GT3","T",1,4,"other","teacher","home","mother",1,2,0,"yes","yes","no","no","no","yes","no","yes",3,4,4,1,2,5,2,10,10,11,"186",10.3333333333333,"pass","D","Portuguese"
"750","GP","F",18,"U","GT3","T",2,1,"services","other","course","mother",2,2,0,"no","yes","no","yes","yes","yes","yes","no",5,3,3,1,2,1,2,12,12,15,"190",13,"pass","C","Portuguese"
"751","GP","F",17,"U","GT3","T",2,3,"other","other","course","father",2,2,0,"no","no","no","yes","yes","yes","yes","yes",4,2,1,1,1,3,2,11,12,14,"137",12.3333333333333,"pass","C","Portuguese"
"752","GP","F",17,"R","GT3","T",4,4,"teacher","teacher","course","mother",1,1,0,"no","no","no","yes","yes","yes","yes","no",4,4,4,1,1,5,2,15,16,17,"111",16,"pass","A","Portuguese"
"753","GP","F",18,"U","GT3","T",4,3,"other","other","course","mother",1,3,0,"no","yes","no","yes","yes","yes","yes","yes",4,3,4,1,1,5,2,14,15,17,"206",15.3333333333333,"pass","B","Portuguese"
"754","GP","F",18,"U","LE3","T",4,3,"health","services","course","mother",2,1,0,"no","yes","no","no","yes","yes","yes","no",3,2,4,1,4,1,8,12,12,15,"222",13,"pass","C","Portuguese"
"755","GP","F",17,"R","GT3","T",3,4,"at_home","services","course","father",1,3,0,"no","yes","no","yes","no","yes","yes","no",4,3,4,2,5,5,2,15,15,17,"107",15.6666666666667,"pass","B","Portuguese"
"756","GP","F",18,"U","GT3","T",3,3,"at_home","other","course","father",1,2,0,"no","yes","no","no","yes","yes","yes","no",4,1,4,1,1,3,8,11,12,14,"202",12.3333333333333,"pass","C","Portuguese"
"757","GP","M",19,"U","GT3","T",4,2,"health","other","course","mother",2,2,0,"no","yes","no","yes","yes","yes","yes","yes",5,4,4,1,1,1,9,11,10,10,"429",10.3333333333333,"pass","D","Portuguese"
"758","GP","F",18,"U","GT3","T",4,4,"teacher","other","course","mother",1,2,0,"no","yes","no","no","yes","yes","yes","no",4,4,4,3,3,5,0,12,11,13,"210",12,"pass","C","Portuguese"
"759","GP","F",18,"U","GT3","T",3,4,"other","other","course","mother",1,1,0,"no","yes","no","yes","yes","yes","yes","yes",5,4,4,1,1,1,4,11,12,14,"205",12.3333333333333,"pass","C","Portuguese"
"760","GP","F",17,"U","GT3","T",4,4,"health","health","course","mother",1,1,0,"no","no","no","yes","yes","yes","yes","no",5,3,4,1,2,5,2,14,15,17,"155",15.3333333333333,"pass","B","Portuguese"
"761","GP","F",17,"U","GT3","A",4,3,"services","services","course","mother",1,2,0,"no","yes","no","no","yes","yes","yes","yes",5,2,2,1,2,5,14,15,14,17,"120",15.3333333333333,"pass","B","Portuguese"
"762","GP","F",17,"U","LE3","A",3,3,"services","other","home","mother",1,2,0,"yes","yes","no","no","yes","yes","yes","no",5,3,3,1,1,5,0,12,12,13,"162",12.3333333333333,"pass","C","Portuguese"
"763","GP","F",17,"U","LE3","T",2,1,"other","other","home","father",1,2,0,"no","no","no","yes","yes","yes","yes","no",4,2,3,2,2,2,2,11,12,14,"166",12.3333333333333,"pass","C","Portuguese"
"764","GP","M",18,"U","LE3","T",4,4,"other","other","reputation","father",1,1,0,"no","yes","no","no","yes","yes","yes","no",4,2,5,3,4,5,2,8,9,11,"420",9.33333333333333,"fail","F","Portuguese"
"765","GP","F",19,"U","GT3","T",1,1,"other","other","course","other",3,3,0,"no","no","no","yes","yes","no","no","yes",1,5,5,4,3,5,12,10,10,11,"229",10.3333333333333,"pass","D","Portuguese"
"766","GP","F",19,"U","LE3","A",1,1,"other","other","course","other",3,2,2,"no","yes","no","no","no","yes","yes","yes",5,3,4,1,1,4,2,8,8,9,"237",8.33333333333333,"fail","F","Portuguese"
"767","GP","F",18,"U","GT3","T",2,2,"other","other","course","mother",1,1,0,"no","yes","no","yes","yes","yes","yes","yes",4,3,5,2,4,5,2,10,10,10,"195",10,"pass","D","Portuguese"
"768","GP","F",17,"U","GT3","T",2,2,"other","other","course","mother",1,2,0,"no","yes","no","no","yes","yes","no","yes",4,2,2,1,1,3,4,14,13,13,"133",13.3333333333333,"pass","C","Portuguese"
"769","GP","F",17,"R","LE3","T",2,2,"services","services","course","mother",1,3,0,"no","yes","no","yes","yes","yes","yes","no",3,3,2,2,2,3,0,11,11,10,"114",10.6666666666667,"pass","D","Portuguese"
"770","GP","F",17,"U","GT3","T",3,1,"services","services","course","father",1,3,0,"no","yes","no","no","no","yes","yes","no",3,4,3,2,3,5,0,17,18,17,"141",17.3333333333333,"pass","A","Portuguese"
"771","GP","F",17,"U","LE3","T",0,2,"at_home","at_home","home","father",2,3,0,"no","no","no","no","yes","yes","yes","no",3,3,3,2,3,2,0,14,14,15,"164",14.3333333333333,"pass","B","Portuguese"
